"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"AUT","HOUSECOST","RENT","IDX2015","A","1974",13.1888690479556,
"AUT","HOUSECOST","RENT","IDX2015","A","1975",14.5792490953968,
"AUT","HOUSECOST","RENT","IDX2015","A","1976",17.1491460321163,
"AUT","HOUSECOST","RENT","IDX2015","A","1977",18.9640429733743,
"AUT","HOUSECOST","RENT","IDX2015","A","1978",19.9877725353227,
"AUT","HOUSECOST","RENT","IDX2015","A","1979",20.7016027263277,
"AUT","HOUSECOST","RENT","IDX2015","A","1980",21.393178589023,
"AUT","HOUSECOST","RENT","IDX2015","A","1981",22.6895318734543,
"AUT","HOUSECOST","RENT","IDX2015","A","1982",25.2928103026383,
"AUT","HOUSECOST","RENT","IDX2015","A","1983",28.9081311396744,
"AUT","HOUSECOST","RENT","IDX2015","A","1984",31.1052598765176,
"AUT","HOUSECOST","RENT","IDX2015","A","1985",33.2845814018264,
"AUT","HOUSECOST","RENT","IDX2015","A","1986",34.5926148111918,
"AUT","HOUSECOST","RENT","IDX2015","A","1987",35.7738022980787,
"AUT","HOUSECOST","RENT","IDX2015","A","1988",36.5488330634623,
"AUT","HOUSECOST","RENT","IDX2015","A","1989",37.516369157749,
"AUT","HOUSECOST","RENT","IDX2015","A","1990",39.0820096555547,
"AUT","HOUSECOST","RENT","IDX2015","A","1991",40.9731261482881,
"AUT","HOUSECOST","RENT","IDX2015","A","1992",43.6281485853044,
"AUT","HOUSECOST","RENT","IDX2015","A","1993",45.8970427276853,
"AUT","HOUSECOST","RENT","IDX2015","A","1994",48.8207947311884,
"AUT","HOUSECOST","RENT","IDX2015","A","1995",52.5134574426373,
"AUT","HOUSECOST","RENT","IDX2015","A","1996",55.7009295628561,
"AUT","HOUSECOST","RENT","IDX2015","A","1997",57.7345754900706,
"AUT","HOUSECOST","RENT","IDX2015","A","1998",59.4790558827875,
"AUT","HOUSECOST","RENT","IDX2015","A","1999",60.7006586576481,
"AUT","HOUSECOST","RENT","IDX2015","A","2000",61.7281013888227,
"AUT","HOUSECOST","RENT","IDX2015","A","2001",63.4719167811812,
"AUT","HOUSECOST","RENT","IDX2015","A","2002",64.5470195230793,
"AUT","HOUSECOST","RENT","IDX2015","A","2003",67.3556451550201,
"AUT","HOUSECOST","RENT","IDX2015","A","2004",69.701315682796,
"AUT","HOUSECOST","RENT","IDX2015","A","2005",72.0904837203587,
"AUT","HOUSECOST","RENT","IDX2015","A","2006",73.7066490839959,
"AUT","HOUSECOST","RENT","IDX2015","A","2007",75.1545894097825,
"AUT","HOUSECOST","RENT","IDX2015","A","2008",76.097849622016,
"AUT","HOUSECOST","RENT","IDX2015","A","2009",79.6726304263417,
"AUT","HOUSECOST","RENT","IDX2015","A","2010",82.8088311319868,
"AUT","HOUSECOST","RENT","IDX2015","A","2011",85.556471750206,
"AUT","HOUSECOST","RENT","IDX2015","A","2012",89.3258500983161,
"AUT","HOUSECOST","RENT","IDX2015","A","2013",92.101098222747,
"AUT","HOUSECOST","RENT","IDX2015","A","2014",95.760014046003,
"AUT","HOUSECOST","RENT","IDX2015","A","2015",100,
"AUT","HOUSECOST","RENT","IDX2015","A","2016",103.082848193641,
"AUT","HOUSECOST","RENT","IDX2015","A","2017",107.340474151607,
"AUT","HOUSECOST","RENT","IDX2015","A","2018",111.331500049587,
"AUT","HOUSECOST","RENT","IDX2015","A","2019",114.639250793831,
"AUT","HOUSECOST","RENT","IDX2015","A","2020",119.344851852592,
"AUT","HOUSECOST","RENT","IDX2015","A","2021",121.702277383012,
"AUT","HOUSECOST","RENT","IDX2015","A","2022",122.716877611297,
"AUT","HOUSECOST","RENT","IDX2015","A","2023",132.226334270579,
"BEL","HOUSECOST","NOMINAL","IDX2015","A","1970",7.73556427543347,
"BEL","HOUSECOST","NOMINAL","IDX2015","A","1971",7.67696580109521,
"BEL","HOUSECOST","NOMINAL","IDX2015","A","1972",8.35087968169534,
"BEL","HOUSECOST","NOMINAL","IDX2015","A","1973",9.52347873250407,
"BEL","HOUSECOST","NOMINAL","IDX2015","A","1974",10.9551127914304,
"BEL","HOUSECOST","NOMINAL","IDX2015","A","1975",12.6485418241966,
"BEL","HOUSECOST","NOMINAL","IDX2015","A","1976",15.3269057971015,
"BEL","HOUSECOST","NOMINAL","IDX2015","A","1977",17.8459959042219,
"BEL","HOUSECOST","NOMINAL","IDX2015","A","1978",19.9312020321361,
"BEL","HOUSECOST","NOMINAL","IDX2015","A","1979",21.6099851921866,
"BEL","HOUSECOST","NOMINAL","IDX2015","A","1980",21.7784127284184,
"BEL","HOUSECOST","NOMINAL","IDX2015","A","1981",20.5975892407058,
"BEL","HOUSECOST","NOMINAL","IDX2015","A","1982",19.8451575299307,
"BEL","HOUSECOST","NOMINAL","IDX2015","A","1983",19.5229483301828,
"BEL","HOUSECOST","NOMINAL","IDX2015","A","1984",19.9183868935098,
"BEL","HOUSECOST","NOMINAL","IDX2015","A","1985",20.2113043478261,
"BEL","HOUSECOST","NOMINAL","IDX2015","A","1986",21.1559631379962,
"BEL","HOUSECOST","NOMINAL","IDX2015","A","1987",22.5088756301197,
"BEL","HOUSECOST","NOMINAL","IDX2015","A","1988",24.321302378702,
"BEL","HOUSECOST","NOMINAL","IDX2015","A","1989",27.6935145715186,
"BEL","HOUSECOST","NOMINAL","IDX2015","A","1990",30.6263505828608,
"BEL","HOUSECOST","NOMINAL","IDX2015","A","1991",31.9298332545684,
"BEL","HOUSECOST","NOMINAL","IDX2015","A","1992",34.0571462665407,
"BEL","HOUSECOST","NOMINAL","IDX2015","A","1993",35.8677422810335,
"BEL","HOUSECOST","NOMINAL","IDX2015","A","1994",38.1653135633271,
"BEL","HOUSECOST","NOMINAL","IDX2015","A","1995",39.8898650756145,
"BEL","HOUSECOST","NOMINAL","IDX2015","A","1996",40.755802299937,
"BEL","HOUSECOST","NOMINAL","IDX2015","A","1997",41.7370757718968,
"BEL","HOUSECOST","NOMINAL","IDX2015","A","1998",44.38614799937,
"BEL","HOUSECOST","NOMINAL","IDX2015","A","1999",47.5405028355389,
"BEL","HOUSECOST","NOMINAL","IDX2015","A","2000",50.1145149653435,
"BEL","HOUSECOST","NOMINAL","IDX2015","A","2001",52.54206836799,
"BEL","HOUSECOST","NOMINAL","IDX2015","A","2002",55.9051268903593,
"BEL","HOUSECOST","NOMINAL","IDX2015","A","2003",59.7606528827979,
"BEL","HOUSECOST","NOMINAL","IDX2015","A","2004",64.9526147605547,
"BEL","HOUSECOST","NOMINAL","IDX2015","A","2005",72.5362500000002,
"BEL","HOUSECOST","NOMINAL","IDX2015","A","2006",79.6152500000002,
"BEL","HOUSECOST","NOMINAL","IDX2015","A","2007",85.8187500000002,
"BEL","HOUSECOST","NOMINAL","IDX2015","A","2008",89.6052500000002,
"BEL","HOUSECOST","NOMINAL","IDX2015","A","2009",89.1830000000002,
"BEL","HOUSECOST","NOMINAL","IDX2015","A","2010",91.9775000000002,
"BEL","HOUSECOST","NOMINAL","IDX2015","A","2011",95.6757500000002,
"BEL","HOUSECOST","NOMINAL","IDX2015","A","2012",97.8135000000002,
"BEL","HOUSECOST","NOMINAL","IDX2015","A","2013",98.9620000000002,
"BEL","HOUSECOST","NOMINAL","IDX2015","A","2014",98.4170000000002,
"BEL","HOUSECOST","NOMINAL","IDX2015","A","2015",100,
"BEL","HOUSECOST","NOMINAL","IDX2015","A","2016",102.6405,
"BEL","HOUSECOST","NOMINAL","IDX2015","A","2017",106.37275,
"BEL","HOUSECOST","NOMINAL","IDX2015","A","2018",109.41525,
"BEL","HOUSECOST","NOMINAL","IDX2015","A","2019",113.77875,
"BEL","HOUSECOST","NOMINAL","IDX2015","A","2020",118.59525,
"BEL","HOUSECOST","NOMINAL","IDX2015","A","2021",127.0575,
"BEL","HOUSECOST","NOMINAL","IDX2015","A","2022",134.193500000339,
"BEL","HOUSECOST","PRICEINCOME","IDX2015","A","1970",74.4583616831904,
"BEL","HOUSECOST","PRICEINCOME","IDX2015","A","1971",67.2084897610306,
"BEL","HOUSECOST","PRICEINCOME","IDX2015","A","1972",65.0862206836355,
"BEL","HOUSECOST","PRICEINCOME","IDX2015","A","1973",65.8624079329094,
"BEL","HOUSECOST","PRICEINCOME","IDX2015","A","1974",64.7153346508429,
"BEL","HOUSECOST","PRICEINCOME","IDX2015","A","1975",66.5735465543363,
"BEL","HOUSECOST","PRICEINCOME","IDX2015","A","1976",69.7079204742729,
"BEL","HOUSECOST","PRICEINCOME","IDX2015","A","1977",76.4142127538619,
"BEL","HOUSECOST","PRICEINCOME","IDX2015","A","1978",79.6900879777047,
"BEL","HOUSECOST","PRICEINCOME","IDX2015","A","1979",81.1369222195503,
"BEL","HOUSECOST","PRICEINCOME","IDX2015","A","1980",73.5225065543543,
"BEL","HOUSECOST","PRICEINCOME","IDX2015","A","1981",64.4669975975777,
"BEL","HOUSECOST","PRICEINCOME","IDX2015","A","1982",58.9345462040368,
"BEL","HOUSECOST","PRICEINCOME","IDX2015","A","1983",54.8912510299345,
"BEL","HOUSECOST","PRICEINCOME","IDX2015","A","1984",53.3360584248908,
"BEL","HOUSECOST","PRICEINCOME","IDX2015","A","1985",51.4109843395852,
"BEL","HOUSECOST","PRICEINCOME","IDX2015","A","1986",50.7232209928299,
"BEL","HOUSECOST","PRICEINCOME","IDX2015","A","1987",53.2237672219304,
"BEL","HOUSECOST","PRICEINCOME","IDX2015","A","1988",55.2411601445697,
"BEL","HOUSECOST","PRICEINCOME","IDX2015","A","1989",58.8455002762801,
"BEL","HOUSECOST","PRICEINCOME","IDX2015","A","1990",60.0653547941818,
"BEL","HOUSECOST","PRICEINCOME","IDX2015","A","1991",58.8761228557644,
"BEL","HOUSECOST","PRICEINCOME","IDX2015","A","1992",59.9348655275737,
"BEL","HOUSECOST","PRICEINCOME","IDX2015","A","1993",61.2750735187507,
"BEL","HOUSECOST","PRICEINCOME","IDX2015","A","1994",62.6333574146575,
"BEL","HOUSECOST","PRICEINCOME","IDX2015","A","1995",60.9210583549519,
"BEL","HOUSECOST","PRICEINCOME","IDX2015","A","1996",62.1981022251829,
"BEL","HOUSECOST","PRICEINCOME","IDX2015","A","1997",62.5554244708381,
"BEL","HOUSECOST","PRICEINCOME","IDX2015","A","1998",64.5677322462657,
"BEL","HOUSECOST","PRICEINCOME","IDX2015","A","1999",67.3092915247934,
"BEL","HOUSECOST","PRICEINCOME","IDX2015","A","2000",67.8522219459619,
"BEL","HOUSECOST","PRICEINCOME","IDX2015","A","2001",67.9793880186398,
"BEL","HOUSECOST","PRICEINCOME","IDX2015","A","2002",71.8483982825298,
"BEL","HOUSECOST","PRICEINCOME","IDX2015","A","2003",76.0950697466781,
"BEL","HOUSECOST","PRICEINCOME","IDX2015","A","2004",81.3200634694916,
"BEL","HOUSECOST","PRICEINCOME","IDX2015","A","2005",87.8983635032819,
"BEL","HOUSECOST","PRICEINCOME","IDX2015","A","2006",92.1111521331718,
"BEL","HOUSECOST","PRICEINCOME","IDX2015","A","2007",95.058497187934,
"BEL","HOUSECOST","PRICEINCOME","IDX2015","A","2008",94.9786884177273,
"BEL","HOUSECOST","PRICEINCOME","IDX2015","A","2009",95.148287893765,
"BEL","HOUSECOST","PRICEINCOME","IDX2015","A","2010",97.982684905937,
"BEL","HOUSECOST","PRICEINCOME","IDX2015","A","2011",100.229158413827,
"BEL","HOUSECOST","PRICEINCOME","IDX2015","A","2012",100.30972745063,
"BEL","HOUSECOST","PRICEINCOME","IDX2015","A","2013",100.670961868532,
"BEL","HOUSECOST","PRICEINCOME","IDX2015","A","2014",99.3827861177036,
"BEL","HOUSECOST","PRICEINCOME","IDX2015","A","2015",100,
"BEL","HOUSECOST","PRICEINCOME","IDX2015","A","2016",100.142246457874,
"BEL","HOUSECOST","PRICEINCOME","IDX2015","A","2017",100.229482533505,
"BEL","HOUSECOST","PRICEINCOME","IDX2015","A","2018",100.41345935731,
"BEL","HOUSECOST","PRICEINCOME","IDX2015","A","2019",100.859088542841,
"BEL","HOUSECOST","PRICEINCOME","IDX2015","A","2020",103.494625233476,
"BEL","HOUSECOST","PRICEINCOME","IDX2015","A","2021",107.385512570493,
"BEL","HOUSECOST","PRICEINCOME","IDX2015","A","2022",106.273833850873,
"BEL","HOUSECOST","PRICERENT","IDX2015","A","1977",66.5596105206625,
"BEL","HOUSECOST","PRICERENT","IDX2015","A","1978",69.3540845177455,
"BEL","HOUSECOST","PRICERENT","IDX2015","A","1979",70.9711604074944,
"BEL","HOUSECOST","PRICERENT","IDX2015","A","1980",66.5981483498829,
"BEL","HOUSECOST","PRICERENT","IDX2015","A","1981",57.1024272891931,
"BEL","HOUSECOST","PRICERENT","IDX2015","A","1982",50.8592961168161,
"BEL","HOUSECOST","PRICERENT","IDX2015","A","1983",45.9012275224518,
"BEL","HOUSECOST","PRICERENT","IDX2015","A","1984",44.5286597275737,
"BEL","HOUSECOST","PRICERENT","IDX2015","A","1985",43.0434622120909,
"BEL","HOUSECOST","PRICERENT","IDX2015","A","1986",43.4236926187058,
"BEL","HOUSECOST","PRICERENT","IDX2015","A","1987",44.312556045681,
"BEL","HOUSECOST","PRICERENT","IDX2015","A","1988",46.1905169903753,
"BEL","HOUSECOST","PRICERENT","IDX2015","A","1989",50.7164717719904,
"BEL","HOUSECOST","PRICERENT","IDX2015","A","1990",54.3568487150992,
"BEL","HOUSECOST","PRICERENT","IDX2015","A","1991",55.0165994482914,
"BEL","HOUSECOST","PRICERENT","IDX2015","A","1992",55.4269737955758,
"BEL","HOUSECOST","PRICERENT","IDX2015","A","1993",55.4396807940742,
"BEL","HOUSECOST","PRICERENT","IDX2015","A","1994",56.4244655254459,
"BEL","HOUSECOST","PRICERENT","IDX2015","A","1995",57.3239431373851,
"BEL","HOUSECOST","PRICERENT","IDX2015","A","1996",57.1539793521226,
"BEL","HOUSECOST","PRICERENT","IDX2015","A","1997",57.5569962232108,
"BEL","HOUSECOST","PRICERENT","IDX2015","A","1998",60.5054814568185,
"BEL","HOUSECOST","PRICERENT","IDX2015","A","1999",63.8704742378362,
"BEL","HOUSECOST","PRICERENT","IDX2015","A","2000",66.3397620556611,
"BEL","HOUSECOST","PRICERENT","IDX2015","A","2001",68.2351712086827,
"BEL","HOUSECOST","PRICERENT","IDX2015","A","2002",70.8041330664588,
"BEL","HOUSECOST","PRICERENT","IDX2015","A","2003",74.0532780743144,
"BEL","HOUSECOST","PRICERENT","IDX2015","A","2004",78.9789073830682,
"BEL","HOUSECOST","PRICERENT","IDX2015","A","2005",86.4775436530417,
"BEL","HOUSECOST","PRICERENT","IDX2015","A","2006",91.7231766135821,
"BEL","HOUSECOST","PRICERENT","IDX2015","A","2007",96.9823887197775,
"BEL","HOUSECOST","PRICERENT","IDX2015","A","2008",99.3096231471631,
"BEL","HOUSECOST","PRICERENT","IDX2015","A","2009",96.8288271344969,
"BEL","HOUSECOST","PRICERENT","IDX2015","A","2010",98.6956951169899,
"BEL","HOUSECOST","PRICERENT","IDX2015","A","2011",101.479251092207,
"BEL","HOUSECOST","PRICERENT","IDX2015","A","2012",102.174644795866,
"BEL","HOUSECOST","PRICERENT","IDX2015","A","2013",102.03162673739,
"BEL","HOUSECOST","PRICERENT","IDX2015","A","2014",99.3843483219449,
"BEL","HOUSECOST","PRICERENT","IDX2015","A","2015",100,
"BEL","HOUSECOST","PRICERENT","IDX2015","A","2016",101.684075723242,
"BEL","HOUSECOST","PRICERENT","IDX2015","A","2017",104.256584447023,
"BEL","HOUSECOST","PRICERENT","IDX2015","A","2018",106.146671027633,
"BEL","HOUSECOST","PRICERENT","IDX2015","A","2019",109.202470582585,
"BEL","HOUSECOST","PRICERENT","IDX2015","A","2020",110.848624340654,
"BEL","HOUSECOST","PRICERENT","IDX2015","A","2021",116.39756991251,
"BEL","HOUSECOST","PRICERENT","IDX2015","A","2022",118.780100280352,
"BEL","HOUSECOST","REAL","IDX2015","A","1970",37.6995314607649,
"BEL","HOUSECOST","REAL","IDX2015","A","1971",35.5198852868833,
"BEL","HOUSECOST","REAL","IDX2015","A","1972",36.5781615716018,
"BEL","HOUSECOST","REAL","IDX2015","A","1973",39.4034002164729,
"BEL","HOUSECOST","REAL","IDX2015","A","1974",40.182739958255,
"BEL","HOUSECOST","REAL","IDX2015","A","1975",41.2678716436358,
"BEL","HOUSECOST","REAL","IDX2015","A","1976",46.3799228109021,
"BEL","HOUSECOST","REAL","IDX2015","A","1977",50.3913006575102,
"BEL","HOUSECOST","REAL","IDX2015","A","1978",53.9908028842539,
"BEL","HOUSECOST","REAL","IDX2015","A","1979",56.3600302294628,
"BEL","HOUSECOST","REAL","IDX2015","A","1980",51.3252104633345,
"BEL","HOUSECOST","REAL","IDX2015","A","1981",45.1866704787026,
"BEL","HOUSECOST","REAL","IDX2015","A","1982",40.614366585935,
"BEL","HOUSECOST","REAL","IDX2015","A","1983",37.3182545034592,
"BEL","HOUSECOST","REAL","IDX2015","A","1984",36.0588244044783,
"BEL","HOUSECOST","REAL","IDX2015","A","1985",34.8519791352871,
"BEL","HOUSECOST","REAL","IDX2015","A","1986",36.3420612329258,
"BEL","HOUSECOST","REAL","IDX2015","A","1987",38.0360654453231,
"BEL","HOUSECOST","REAL","IDX2015","A","1988",40.6211603304632,
"BEL","HOUSECOST","REAL","IDX2015","A","1989",44.5481925684777,
"BEL","HOUSECOST","REAL","IDX2015","A","1990",47.9603877494224,
"BEL","HOUSECOST","REAL","IDX2015","A","1991",48.6314276890265,
"BEL","HOUSECOST","REAL","IDX2015","A","1992",50.9366660566208,
"BEL","HOUSECOST","REAL","IDX2015","A","1993",52.3110515817421,
"BEL","HOUSECOST","REAL","IDX2015","A","1994",54.4340427625176,
"BEL","HOUSECOST","REAL","IDX2015","A","1995",56.0289949557254,
"BEL","HOUSECOST","REAL","IDX2015","A","1996",56.8853112840656,
"BEL","HOUSECOST","REAL","IDX2015","A","1997",57.4315310898547,
"BEL","HOUSECOST","REAL","IDX2015","A","1998",60.3988789014969,
"BEL","HOUSECOST","REAL","IDX2015","A","1999",64.445354772452,
"BEL","HOUSECOST","REAL","IDX2015","A","2000",65.7178963050955,
"BEL","HOUSECOST","REAL","IDX2015","A","2001",67.329807608059,
"BEL","HOUSECOST","REAL","IDX2015","A","2002",70.9016679710333,
"BEL","HOUSECOST","REAL","IDX2015","A","2003",74.6724306855034,
"BEL","HOUSECOST","REAL","IDX2015","A","2004",79.1742163867583,
"BEL","HOUSECOST","REAL","IDX2015","A","2005",85.966508112784,
"BEL","HOUSECOST","REAL","IDX2015","A","2006",91.8236625290375,
"BEL","HOUSECOST","REAL","IDX2015","A","2007",96.4009906157746,
"BEL","HOUSECOST","REAL","IDX2015","A","2008",97.5626803372618,
"BEL","HOUSECOST","REAL","IDX2015","A","2009",97.9043795710653,
"BEL","HOUSECOST","REAL","IDX2015","A","2010",99.1093976931149,
"BEL","HOUSECOST","REAL","IDX2015","A","2011",100.237214407838,
"BEL","HOUSECOST","REAL","IDX2015","A","2012",100.452975532419,
"BEL","HOUSECOST","REAL","IDX2015","A","2013",100.561648671456,
"BEL","HOUSECOST","REAL","IDX2015","A","2014",99.2625443090759,
"BEL","HOUSECOST","REAL","IDX2015","A","2015",100,
"BEL","HOUSECOST","REAL","IDX2015","A","2016",101.102666986874,
"BEL","HOUSECOST","REAL","IDX2015","A","2017",102.809961744321,
"BEL","HOUSECOST","REAL","IDX2015","A","2018",103.677454451419,
"BEL","HOUSECOST","REAL","IDX2015","A","2019",106.309642832496,
"BEL","HOUSECOST","REAL","IDX2015","A","2020",109.871025491603,
"BEL","HOUSECOST","REAL","IDX2015","A","2021",114.897383818817,
"BEL","HOUSECOST","REAL","IDX2015","A","2022",110.52339191222,
"BEL","HOUSECOST","RENT","IDX2015","A","1977",26.7960770589707,
"BEL","HOUSECOST","RENT","IDX2015","A","1978",28.7327085171426,
"BEL","HOUSECOST","RENT","IDX2015","A","1979",30.4498400559564,
"BEL","HOUSECOST","RENT","IDX2015","A","1980",32.7516788233432,
"BEL","HOUSECOST","RENT","IDX2015","A","1981",36.0975035233955,
"BEL","HOUSECOST","RENT","IDX2015","A","1982",39.0336200754644,
"BEL","HOUSECOST","RENT","IDX2015","A","1983",42.5512518126874,
"BEL","HOUSECOST","RENT","IDX2015","A","1984",44.7409308555698,
"BEL","HOUSECOST","RENT","IDX2015","A","1985",46.9568835217663,
"BEL","HOUSECOST","RENT","IDX2015","A","1986",48.7158561536892,
"BEL","HOUSECOST","RENT","IDX2015","A","1987",50.7951263096345,
"BEL","HOUSECOST","RENT","IDX2015","A","1988",52.644426448332,
"BEL","HOUSECOST","RENT","IDX2015","A","1989",54.591186594339,
"BEL","HOUSECOST","RENT","IDX2015","A","1990",56.3412467255935,
"BEL","HOUSECOST","RENT","IDX2015","A","1991",58.0360418527031,
"BEL","HOUSECOST","RENT","IDX2015","A","1992",61.4499946087496,
"BEL","HOUSECOST","RENT","IDX2015","A","1993",64.6922148519161,
"BEL","HOUSECOST","RENT","IDX2015","A","1994",67.639680072976,
"BEL","HOUSECOST","RENT","IDX2015","A","1995",69.586440218983,
"BEL","HOUSECOST","RENT","IDX2015","A","1996",71.3080453481034,
"BEL","HOUSECOST","RENT","IDX2015","A","1997",72.5097479382311,
"BEL","HOUSECOST","RENT","IDX2015","A","1998",73.3564655017349,
"BEL","HOUSECOST","RENT","IDX2015","A","1999",74.4312830823462,
"BEL","HOUSECOST","RENT","IDX2015","A","2000",75.5415181656139,
"BEL","HOUSECOST","RENT","IDX2015","A","2001",77.0010282750771,
"BEL","HOUSECOST","RENT","IDX2015","A","2002",78.9508059213104,
"BEL","HOUSECOST","RENT","IDX2015","A","2003",80.6935585520169,
"BEL","HOUSECOST","RENT","IDX2015","A","2004",82.2329386674704,
"BEL","HOUSECOST","RENT","IDX2015","A","2005",83.868973790173,
"BEL","HOUSECOST","RENT","IDX2015","A","2006",86.7931440094858,
"BEL","HOUSECOST","RENT","IDX2015","A","2007",88.4865391364904,
"BEL","HOUSECOST","RENT","IDX2015","A","2008",90.2292417671931,
"BEL","HOUSECOST","RENT","IDX2015","A","2009",92.1069294080197,
"BEL","HOUSECOST","RENT","IDX2015","A","2010",93.1924769894358,
"BEL","HOUSECOST","RENT","IDX2015","A","2011",94.2812620710946,
"BEL","HOUSECOST","RENT","IDX2015","A","2012",95.7353971801548,
"BEL","HOUSECOST","RENT","IDX2015","A","2013",96.9955447746659,
"BEL","HOUSECOST","RENT","IDX2015","A","2014",99.0276174270713,
"BEL","HOUSECOST","RENT","IDX2015","A","2015",100,
"BEL","HOUSECOST","RENT","IDX2015","A","2016",100.940882570566,
"BEL","HOUSECOST","RENT","IDX2015","A","2017",102.030457652284,
"BEL","HOUSECOST","RENT","IDX2015","A","2018",103.080432731033,
"BEL","HOUSECOST","RENT","IDX2015","A","2019",104.189457814209,
"BEL","HOUSECOST","RENT","IDX2015","A","2020",106.98293302372,
"BEL","HOUSECOST","RENT","IDX2015","A","2021",109.153233186492,
"BEL","HOUSECOST","RENT","IDX2015","A","2022",112.987008474026,
"BEL","HOUSECOST","RENT","IDX2015","A","2023",119.630862998354,
"CAN","HOUSECOST","NOMINAL","IDX2015","A","1970",5.40032623117856,
"CAN","HOUSECOST","NOMINAL","IDX2015","A","1971",5.69149336276396,
"CAN","HOUSECOST","NOMINAL","IDX2015","A","1972",6.15845951740764,
"CAN","HOUSECOST","NOMINAL","IDX2015","A","1973",7.45497731020261,
"CAN","HOUSECOST","NOMINAL","IDX2015","A","1974",9.50413466987851,
"CAN","HOUSECOST","NOMINAL","IDX2015","A","1975",10.6083722818871,
"CAN","HOUSECOST","NOMINAL","IDX2015","A","1976",11.888408916677,
"CAN","HOUSECOST","NOMINAL","IDX2015","A","1977",12.4707431804017,
"CAN","HOUSECOST","NOMINAL","IDX2015","A","1978",13.1025209177063,
"CAN","HOUSECOST","NOMINAL","IDX2015","A","1979",14.464963344697,
"CAN","HOUSECOST","NOMINAL","IDX2015","A","1980",16.2676999961177,
"CAN","HOUSECOST","NOMINAL","IDX2015","A","1981",18.5798406409161,
"CAN","HOUSECOST","NOMINAL","IDX2015","A","1982",17.6422364688361,
"CAN","HOUSECOST","NOMINAL","IDX2015","A","1983",18.6749026103609,
"CAN","HOUSECOST","NOMINAL","IDX2015","A","1984",18.5657911751824,
"CAN","HOUSECOST","NOMINAL","IDX2015","A","1985",19.5321024807095,
"CAN","HOUSECOST","NOMINAL","IDX2015","A","1986",22.8887692072984,
